policyholder_id,full_name,date_of_birth,age,gender,state,phone,email,license_years,prior_claims_count,credit_score,marital_status
PH00248,JAMES JOHNSON,05 Feb 1964,60,m,NJ,+1-734-714-5962,sam867@yahoo.com,17,0,850.0,Single
PH00249,Chris Williams,07 May 1961,63,male,TX,(362) 900-6638,emma655@hotmail.com,5,3,641.0,married
PH00250,Yuki Robinson,07/10/1994,30,MALE,GA,,sam552@hotmail.com,8,0,489.0,Divorced
PH00251,Zoe Johnson,10-12-1989,35,MALE,WI,4392877547,tom205@outlook.com,29,0,750.0,M
PH00252,Fatima Moore,06-01-1973,51,m,IL,+1-210-585-1280,daniel670@yahoo.com,2,0,647.0,single
PH00253,Robert Thomas,01 Sep 1964,60,f,WI,(875) 204-4773,sam243@hotmail.com,1,0,773.0,S
PH00254,ROBERT MILLER,1963-05-12,61,Male,FL,(534) 632-1515,sam872@gmail.com,24,1,716.0,M
PH00255,Sam Harris,02-17-1972,52,M,NY,2664491555,chris214@gmail.com,19,0,655.0,M
PH00256,Lisa Anderson,17 Jan 1978,46,FEMALE,TX,(340) 845-2611,michael159@hotmail.com,9,1,759.0,S
PH00257,James Clark,12-10-1958,66,M,VA,+1-268-859-2866,maria226@yahoo.com,26,1,758.0,Widowed
PH00258,Lisa Williams,03-07-1984,40,F,VA,2951944159,daniel244@yahoo.com,25,4,770.0,Single
PH00259,Mark Harris,1998-10-22,26,male,NC,(202) 609-8480,fatima455@gmail.com,20,0,719.0,married
PH00260,Anna Robinson,31/07/2000,24,female,NJ,(708) 703-1287,robert724@outlook.com,26,0,717.0,Single
PH00261,Aisha Thomas,04 Jan 1969,55,f,CA,,chris470@outlook.com,23,0,827.0,married
PH00262,Raj Martin,,55,MALE,NC,(959) 418-4255,kevin542@yahoo.com,16,0,744.0,single
PH00263,Elena Davis,14 Jul 1983,41,Male,GA,(646) 505-5336,emma871@hotmail.com,19,0,638.0,Single
PH00264,Michael Thomas,18 Jan 1978,46,m,GA,+1-230-155-7960,emma264@hotmail.com,26,0,796.0,Single
PH00265,SAM SMITH,1960-07-28,64,FEMALE,VA,,raj477@yahoo.com,15,0,612.0,Divorced
PH00266,JOHN JONES,08/01/1981,43,male,IL,7448329349,james31@yahoo.com,-1,0,674.0,Divorced
PH00267,Aisha Jackson,22/01/1972,52,Female,NY,,kevin515@gmail.com,30,0,648.0,Widowed
PH00268,Lisa Taylor,08-03-1999,25,Female,WI,+1-334-736-3148,sarah306@yahoo.com,12,0,683.0,M
PH00269,Priya Robinson,11 Feb 1980,44,FEMALE,IN,+1-569-868-5099,james488@outlook.com,20,0,,single
PH00270,Daniel Taylor,1978-02-04,46,MALE,NC,+1-711-473-0915,carlos904@yahoo.com,31,0,665.0,Married
PH00271,Mark Taylor,01/11/1975,49,MALE,TN,6658636803,john989@outlook.com,27,2,737.0,single
PH00272,Maria Martin,20 Mar 1979,45,Female,IL,(592) 484-3967,lisa561@hotmail.com,28,0,642.0,Divorced
PH00273,Raj Williams,01-22-1997,27,f,WA,+1-925-564-7602,aisha360@outlook.com,24,0,,Married
PH00274,Mark Harris,,51,m,WI,5625677413,daniel239@hotmail.com,22,0,765.0,M
PH00275,DANIEL BROWN,27/05/1973,51,F,GA,(465) 403-5789,yuki750@yahoo.com,11,0,668.0,M
PH00276,Zoe Brown,1963-01-08,61,Female,OH,3149244234,elena662@yahoo.com,25,0,792.0,single
PH00277,Tom Smith,05/06/1968,56,m,IN,8076454349,chris345@outlook.com,33,2,684.0,Divorced
PH00278,Maria Wilson,31 Jul 1964,60,Male,MO,2756867915,emma324@gmail.com,32,1,715.0,Widowed
PH00279,David Harris,05-07-1958,66,Female,IN,8183444100,carlos117@yahoo.com,20,2,,Single
PH00280,Raj White,20 Dec 1960,64,MALE,MD,7987619996,aisha867@yahoo.com,32,1,595.0,married
PH00281,Carlos Thompson,1979-03-27,45,male,GA,+1-419-252-4184,michael963@gmail.com,28,1,743.0,S
PH00282,Yuki Moore,24/04/1997,27,female,NY,,daniel328@yahoo.com,23,0,540.0,married
PH00283,Lisa Jackson,1996-05-18,28,FEMALE,NY,5847600133,mark550@gmail.com,13,0,605.0,single
PH00284,Tom Williams,23/01/2000,24,Male,WI,+1-805-729-3416,james324@hotmail.com,7,1,,single
PH00285,Kevin Martin,15 Sep 1983,41,MALE,AZ,,michael630@gmail.com,27,2,755.0,Divorced
PH00286,Daniel Robinson,06-03-1975,49,Male,AZ,+1-499-789-2823,priya221@yahoo.com,20,4,676.0,S
PH00287,NINA ANDERSON,02-11-1994,30,male,GA,2516307447,emma728@hotmail.com,21,1,632.0,M
PH00288,Nina Williams,17 Feb 1984,40,F,NC,(367) 907-6811,chris425@outlook.com,-1,0,811.0,married
PH00289,Maria Taylor,1969-07-28,55,FEMALE,WA,6363955215,john850@yahoo.com,11,2,756.0,Married
PH00290,Kevin Jones,03-10-1961,63,Male,IL,6633292651,sarah303@gmail.com,34,3,647.0,Single
PH00291,Nina Taylor,01-17-1987,37,male,PA,7305013451,elena934@gmail.com,1,1,797.0,single
PH00292,Priya Anderson,,63,female,CA,,anna534@outlook.com,32,1,,Married
PH00293,TOM JONES,17 Aug 1982,42,M,NY,,emma283@outlook.com,31,0,,single
PH00294,David Brown,2000-02-21,24,female,WA,9006717359,emma853@hotmail.com,14,0,658.0,single
PH00295,Anna Garcia,1956-09-05,68,m,GA,+1-374-253-6193,david928@outlook.com,8,0,757.0,Widowed
PH00296,Sarah Robinson,01-26-1993,31,F,MA,(477) 828-3489,mark575@hotmail.com,28,1,741.0,Married
PH00297,Mark Williams,10/12/1987,37,f,TX,3395972347,nina928@yahoo.com,25,1,594.0,Single
PH00298,Nina Thomas,1998-07-10,26,FEMALE,AZ,(755) 505-1656,emma363@hotmail.com,12,0,,Married
PH00299,Aisha Jackson,12-03-1978,46,Male,TX,,zoe692@hotmail.com,2,1,821.0,S
PH00300,SARAH CLARK,02-15-1995,29,m,TX,(673) 186-1623,daniel590@gmail.com,5,4,850.0,single
PH00301,Robert Williams,06 Apr 1988,36,M,TN,,chris607@outlook.com,9,0,774.0,Divorced
PH00302,RAJ MOORE,11/07/1959,65,FEMALE,MO,(601) 498-4112,anna730@gmail.com,4,0,587.0,M
PH00303,Aisha Harris,18 Jul 1982,42,MALE,MO,5542519375,emma566@yahoo.com,7,4,634.0,Single
PH00304,LISA GARCIA,14/03/1956,68,f,WA,7534461831,elena969@hotmail.com,26,3,751.0,Widowed
PH00305,PRIYA THOMAS,08-16-1985,39,female,TN,,tom483@gmail.com,7,1,716.0,married
PH00306,Carlos Thompson,08-15-1984,40,MALE,IL,7567801237,nina204@hotmail.com,4,0,672.0,Divorced
PH00307,Priya White,27 Apr 1961,63,F,MD,9073362181,robert283@gmail.com,7,2,780.0,Single
PH00308,David Clark,1976-01-06,48,m,TN,5778415329,sarah437@yahoo.com,22,0,728.0,S
PH00309,Yuki Taylor,1963-04-05,61,Female,OH,,michael758@gmail.com,27,1,,Single
PH00310,Chris Brown,06 Jan 1964,60,F,MA,6147482139,yuki75@yahoo.com,11,0,564.0,married
PH00311,Carlos Wilson,07 Mar 1995,29,f,NC,7514502682,john250@hotmail.com,5,3,,single
PH00312,JAMES MARTIN,15/03/1956,68,female,MO,(891) 208-7272,mark660@hotmail.com,20,0,570.0,Divorced
PH00313,Maria Brown,08/01/1971,53,F,IL,+1-503-181-5854,james172@yahoo.com,23,3,705.0,married
PH00314,Carlos Clark,1976-07-16,48,male,IL,(413) 959-6043,maria2@gmail.com,19,0,640.0,Widowed
PH00315,Fatima Smith,16/04/1984,40,F,NJ,4456339347,kevin34@yahoo.com,25,2,696.0,Divorced
PH00316,Tom Jones,02-12-1955,69,Female,TN,(806) 819-1632,mark219@outlook.com,3,0,686.0,M
PH00317,Robert Harris,1999-06-29,25,female,MD,+1-594-261-8782,tom201@gmail.com,9,0,562.0,Single
PH00318,Raj Robinson,23 Jan 1992,32,m,MA,+1-704-227-9385,zoe893@outlook.com,20,0,697.0,single
PH00319,James Wilson,31 Oct 1965,59,Female,GA,7749772661,robert978@outlook.com,4,2,594.0,single
PH00320,Chris Williams,08-23-1955,69,FEMALE,IN,,chris404@yahoo.com,35,0,755.0,Single
PH00321,Maria Wilson,03-18-1966,58,f,GA,(392) 800-4982,john829@hotmail.com,29,2,564.0,M
PH00322,Chris Taylor,10 Oct 1971,53,FEMALE,FL,3158976737,sam820@gmail.com,27,2,834.0,Single
PH00323,Carlos Thompson,06/12/1980,44,female,MI,,james823@gmail.com,3,0,627.0,married
PH00324,James Martin,10 Dec 1970,54,FEMALE,TN,2614951345,aisha221@yahoo.com,2,2,507.0,Married
PH00325,James Thomas,28/03/1997,27,Female,PA,+1-576-798-3518,sam895@outlook.com,13,1,700.0,M
PH00326,JAMES SMITH,19/04/1965,59,Male,WA,+1-762-200-2213,sarah220@outlook.com,8,2,697.0,single
PH00327,RAJ WILLIAMS,14/06/1967,57,M,NY,7503844666,lisa75@gmail.com,30,0,696.0,S
PH00328,Kevin Williams,29 Mar 1963,61,Female,OH,(283) 593-9107,john157@gmail.com,2,1,720.0,married
PH00329,Aisha Davis,1966-05-18,58,f,MA,(216) 446-4956,yuki610@outlook.com,11,4,745.0,M
PH00330,EMMA BROWN,1960-11-27,64,female,NY,(825) 202-2448,nina459@gmail.com,23,2,668.0,Married
PH00331,,26 Jun 1981,43,M,IN,,fatima941@hotmail.com,2,0,680.0,Divorced
PH00332,Yuki Wilson,13 Jun 1982,42,m,MD,6644777558,tom440@outlook.com,20,0,502.0,Divorced
PH00333,Zoe Thompson,26 Aug 1970,54,female,NY,(289) 255-9654,michael77@gmail.com,-5,3,548.0,single
PH00334,Kevin White,08-29-1986,38,M,TX,7197825701,mark66@yahoo.com,10,0,634.0,Widowed
PH00335,LISA ANDERSON,06 Dec 1955,69,female,GA,+1-963-267-9831,nina136@gmail.com,12,1,770.0,S
PH00336,Carlos Williams,1970-02-25,54,male,VA,(433) 537-8458,priya575@outlook.com,34,0,687.0,Married
PH00337,John Davis,1961-05-24,63,f,GA,6661197617,kevin895@hotmail.com,8,4,619.0,Divorced
PH00338,Priya Garcia,26/09/1988,36,FEMALE,VA,,michael999@outlook.com,22,1,764.0,M
PH00339,JAMES MOORE,18 Oct 1992,32,Female,MO,2619481999,raj391@yahoo.com,32,4,695.0,married
PH00340,Chris Jones,20/05/1993,31,female,GA,+1-715-802-5742,daniel992@hotmail.com,5,0,,married
PH00341,David Thompson,02/04/1978,46,female,NC,+1-826-664-5292,michael207@yahoo.com,28,0,717.0,Single
PH00342,DANIEL MARTIN,08 Nov 1972,52,Male,PA,7779253855,david817@outlook.com,23,0,702.0,S
PH00343,Aisha Davis,03-08-1991,33,m,OH,(366) 227-5689,aisha626@hotmail.com,20,0,850.0,Divorced
PH00344,Elena Thompson,01-28-1983,41,f,AZ,(424) 833-1620,sam817@yahoo.com,20,0,716.0,Single
PH00345,Daniel Harris,04-18-1995,29,female,NC,(333) 654-8743,kevin243@hotmail.com,16,0,,Married
PH00346,Priya Wilson,1987-01-04,37,f,MA,+1-528-288-9120,nina186@gmail.com,10,0,628.0,married
PH00347,Daniel Williams,04 Sep 1983,41,f,WI,+1-897-500-2140,nina695@gmail.com,3,0,689.0,married
PH00348,Carlos Wilson,06-08-1988,36,Male,MI,3981176799,david73@hotmail.com,26,0,667.0,single
PH00349,Elena Johnson,01/11/2000,24,m,MO,,sam874@yahoo.com,23,0,707.0,Single
PH00350,PRIYA TAYLOR,02-17-1990,34,FEMALE,MO,+1-237-436-2482,tom436@yahoo.com,34,1,665.0,S
PH00351,SAM CLARK,12 Jul 1975,49,F,MA,(405) 952-0025,lisa484@yahoo.com,5,2,634.0,single
PH00352,Yuki Anderson,07-23-1981,43,M,MA,(648) 360-0645,elena223@hotmail.com,25,1,795.0,M
PH00353,James Anderson,04/03/1989,35,MALE,MD,+1-601-549-9504,anna575@gmail.com,2,0,697.0,Married
PH00354,Zoe Miller,18 Feb 1998,26,F,CA,+1-678-639-1172,sarah410@gmail.com,9,0,532.0,single
PH00355,James Clark,19/03/1970,54,F,MD,,sarah125@hotmail.com,31,2,757.0,Widowed
PH00356,Michael Moore,19/08/1989,35,M,FL,+1-933-513-1410,tom593@gmail.com,14,0,681.0,married
PH00357,Daniel Thompson,25/09/1955,69,M,MO,,robert371@yahoo.com,23,0,849.0,Widowed
PH00358,John Garcia,27/02/1960,64,f,AZ,(776) 815-4750,priya544@gmail.com,5,1,613.0,Divorced
PH00359,Kevin Wilson,08-22-1999,25,M,NC,9187372970,emma88@yahoo.com,16,3,723.0,married
PH00360,Aisha Jackson,23 Jun 1958,66,male,TN,3879840896,nina215@yahoo.com,16,1,750.0,Widowed
PH00361,Nina Anderson,1970-02-14,54,Male,CA,+1-820-201-3292,zoe263@outlook.com,-4,0,786.0,Single
PH00362,Lisa Williams,04 Feb 1968,56,f,FL,6421065738,anna122@outlook.com,19,0,698.0,Divorced
PH00363,Nina Jones,25 Apr 1965,59,male,GA,+1-899-483-7339,emma786@yahoo.com,16,3,562.0,S
PH00364,Chris Taylor,05-31-1983,41,m,TN,+1-958-741-4267,john601@yahoo.com,27,2,606.0,Married
PH00365,EMMA CLARK,25 Oct 1975,49,Female,WI,+1-855-629-0325,james239@hotmail.com,18,1,735.0,Divorced
PH00366,David Jones,19 May 1990,34,MALE,CA,,carlos841@yahoo.com,26,0,719.0,S
PH00367,Sam Thomas,1976-02-22,48,female,CA,,sarah171@hotmail.com,26,1,,Married
PH00368,RAJ JONES,09-25-1981,43,f,IL,4995330736,aisha120@gmail.com,3,1,571.0,S
PH00369,Lisa Brown,1969-12-31,55,m,MD,+1-817-466-8785,raj254@hotmail.com,2,0,660.0,S
PH00370,Sarah Miller,,64,m,TX,4976398279,lisa448@outlook.com,35,0,730.0,Married
PH00371,LISA MOORE,07-12-1991,33,F,NC,5755048278,robert570@yahoo.com,6,0,838.0,M
PH00372,Michael Thompson,02 Jul 1983,41,Female,WI,(307) 536-5102,daniel111@yahoo.com,1,1,725.0,married
PH00373,David Taylor,1957-06-14,67,f,OH,+1-752-539-0134,fatima797@outlook.com,11,1,586.0,single
PH00374,Fatima Smith,03-14-1976,48,f,FL,9842296807,priya755@outlook.com,3,3,754.0,single
PH00375,Nina Clark,08-08-1957,67,F,TN,+1-305-501-6754,maria821@gmail.com,16,0,701.0,Widowed
PH00376,Maria Davis,,66,Male,TX,,michael465@yahoo.com,21,2,639.0,single
PH00377,Elena Garcia,09-19-1993,31,female,VA,(505) 683-9231,anna611@yahoo.com,7,2,619.0,Divorced
PH00378,Aisha Clark,26/07/1982,42,male,CA,(994) 342-7056,fatima968@gmail.com,16,1,791.0,Married
PH00379,EMMA MILLER,,63,f,NY,(583) 605-2692,nina398@yahoo.com,26,0,694.0,S
PH00380,Carlos Taylor,16 Jun 1983,41,female,AZ,(951) 387-5733,tom545@outlook.com,33,3,606.0,Married
PH00381,,10/09/1984,40,m,FL,+1-516-664-4647,zoe713@hotmail.com,27,0,616.0,married
PH00382,CARLOS HARRIS,1997-01-09,27,MALE,MD,(310) 867-4244,david244@hotmail.com,30,1,804.0,Widowed
PH00383,Elena Jackson,03/10/1999,25,m,MI,+1-386-365-4545,robert426@gmail.com,27,3,633.0,Married
PH00384,Mark Taylor,30/10/1958,66,f,WI,+1-517-167-6032,raj253@yahoo.com,7,4,549.0,married
PH00385,Lisa Clark,1975-08-03,49,Male,MO,(425) 653-6202,elena181@hotmail.com,13,2,633.0,married
PH00386,Anna Clark,05-09-1958,66,f,NY,,sam678@outlook.com,12,4,706.0,Divorced
PH00387,Robert Brown,09-12-1984,40,f,VA,+1-605-851-2009,mark387@yahoo.com,13,1,,Single
PH00388,James Thomas,07-17-1969,55,m,VA,+1-475-311-5466,elena111@gmail.com,9,1,666.0,married
PH00389,,02-12-1998,26,Male,FL,(686) 400-0615,nina133@outlook.com,19,0,694.0,single
PH00390,LISA BROWN,,67,m,AZ,,tom824@hotmail.com,1,1,622.0,Single
PH00391,Daniel Thompson,1961-06-17,63,Male,TN,,robert507@hotmail.com,7,1,687.0,S
PH00392,Daniel White,09 May 1967,57,Male,TX,+1-474-264-9315,mark836@yahoo.com,13,0,737.0,M
PH00393,Sam Wilson,08-20-1996,28,Male,NY,(810) 410-7046,chris97@yahoo.com,31,4,522.0,Single
PH00394,Yuki Harris,12-29-1955,69,Female,WI,3969273827,sarah592@yahoo.com,4,1,637.0,married
PH00395,Carlos Clark,,28,male,MA,(709) 178-6608,fatima594@yahoo.com,4,0,659.0,Married
PH00396,David Wilson,10-25-1976,48,F,NY,+1-296-589-4927,zoe793@hotmail.com,13,1,,Single
PH00397,Elena Johnson,01-22-1973,51,Male,IN,,david2@outlook.com,7,3,586.0,Widowed
PH00398,DAVID DAVIS,11-30-1980,44,M,MO,+1-974-744-7091,robert363@yahoo.com,18,1,723.0,single
PH00399,CHRIS MOORE,04 Aug 1996,28,female,OH,,nina886@yahoo.com,9,0,729.0,S
PH00400,David Wilson,07-19-1976,48,F,TX,(853) 669-5716,robert207@hotmail.com,19,4,636.0,Widowed
PH00401,Mark Miller,1984-08-31,40,Female,WA,(967) 454-3390,james455@yahoo.com,31,2,,Single
PH00402,James Thomas,17 Jan 1993,31,f,WA,+1-504-121-9814,john525@hotmail.com,5,0,758.0,S
PH00403,John Thompson,06/10/1993,31,m,GA,+1-824-596-7298,michael388@outlook.com,23,0,844.0,Married
PH00404,Nina Smith,04-09-1972,52,M,WI,,nina858@yahoo.com,30,1,645.0,S
PH00405,Raj Jackson,16/09/1968,56,Male,NY,+1-755-886-2551,robert188@hotmail.com,27,1,706.0,Divorced
PH00406,Elena Harris,1979-04-22,45,m,MD,,yuki744@outlook.com,23,0,,Divorced
PH00407,Kevin Taylor,09-01-1964,60,m,IL,(929) 958-6109,sarah648@outlook.com,10,0,502.0,Single
PH00408,Daniel Johnson,12-03-1975,49,m,NY,2726603002,fatima782@gmail.com,8,0,693.0,M
PH00409,Aisha Moore,31/08/1996,28,Female,MD,6465113309,chris190@gmail.com,21,3,571.0,M
PH00410,Zoe Jones,02/06/1981,43,MALE,NJ,+1-524-738-9831,elena653@yahoo.com,24,1,742.0,M
PH00411,Emma Thompson,21 May 1968,56,MALE,MI,(817) 731-1803,sam340@hotmail.com,25,0,574.0,Divorced
PH00412,Elena Miller,07/09/1993,31,female,AZ,9441345682,emma653@yahoo.com,14,2,722.0,single
PH00413,Maria Williams,01-26-1976,48,female,PA,(502) 639-3903,maria164@yahoo.com,33,2,768.0,Single
PH00414,Mark Garcia,16/11/1968,56,Male,NJ,(676) 676-6041,chris174@hotmail.com,9,0,620.0,married
PH00415,David Wilson,1956-03-15,68,f,GA,,carlos625@gmail.com,34,0,,M
PH00416,NINA HARRIS,1984-11-12,40,female,OH,,tom186@yahoo.com,19,2,588.0,Divorced
PH00417,Priya Jackson,1980-03-14,44,f,FL,+1-382-262-7867,zoe679@yahoo.com,23,1,791.0,M
PH00418,Zoe Taylor,1977-11-11,47,FEMALE,NC,,raj401@gmail.com,26,1,767.0,Married
PH00419,Lisa White,1988-03-19,36,f,WA,+1-581-600-9726,lisa620@outlook.com,29,3,657.0,Married
PH00420,Mark Jackson,09/02/1966,58,FEMALE,NJ,,maria709@hotmail.com,20,0,606.0,Married
PH00421,Michael Johnson,11 Aug 1961,63,female,IN,(703) 470-1626,john397@gmail.com,14,2,633.0,M
PH00422,Raj Martin,1982-10-11,42,m,NJ,8503471896,michael89@hotmail.com,8,1,678.0,Married
PH00423,Sam Anderson,1978-03-10,46,male,CA,(472) 626-6563,nina745@yahoo.com,25,4,525.0,single
PH00424,Fatima Anderson,05-04-1988,36,FEMALE,OH,+1-767-475-3028,elena843@yahoo.com,27,0,552.0,married
PH00425,Michael Thompson,07-12-1968,56,FEMALE,NY,,john650@outlook.com,20,2,709.0,Married
PH00426,Tom Brown,18/03/1961,63,f,MD,9718391611,daniel836@outlook.com,12,2,692.0,S
PH00427,Maria Anderson,18/10/1973,51,f,FL,(388) 838-0222,yuki79@yahoo.com,19,0,697.0,S
PH00428,Nina Anderson,1984-04-24,40,Female,MI,+1-748-873-2212,priya536@yahoo.com,15,1,522.0,M
PH00429,Emma Martin,11/11/1990,34,female,NC,,sarah454@hotmail.com,31,0,724.0,Single
PH00430,NINA MILLER,1989-05-01,35,F,OH,2623296699,john491@hotmail.com,21,1,,married
PH00431,James Jackson,1971-05-20,53,m,NY,+1-244-209-1792,carlos718@hotmail.com,8,1,,S
PH00432,Yuki Miller,27 Jan 1980,44,female,WI,3833778754,kevin300@gmail.com,16,1,652.0,Married
PH00433,Emma Clark,08 Sep 1981,43,Female,MO,2143188327,raj98@outlook.com,16,2,723.0,Divorced
PH00434,Robert Jones,21 Jul 1994,30,MALE,MO,7753594070,anna316@hotmail.com,3,1,822.0,single
PH00435,Tom Thompson,10/11/1966,58,f,MO,5097461573,tom509@yahoo.com,13,4,850.0,Married
PH00436,Aisha Johnson,1986-10-21,38,female,GA,+1-900-644-2407,priya418@yahoo.com,31,1,523.0,Divorced
PH00437,Mark White,12/12/1997,27,m,OH,7344030882,daniel806@hotmail.com,26,4,810.0,married
PH00438,TOM THOMAS,27 Jun 1999,25,male,GA,5245673813,james626@yahoo.com,9,0,704.0,Divorced
PH00439,James Williams,28 Aug 1957,67,Female,OH,+1-558-720-4514,carlos248@hotmail.com,18,2,796.0,S
PH00440,Carlos Wilson,12 Jul 1989,35,Male,MA,,zoe145@gmail.com,23,0,584.0,single
PH00441,David Clark,1968-02-09,56,Male,PA,,carlos911@yahoo.com,34,1,794.0,M
PH00442,MICHAEL HARRIS,15 Apr 1986,38,M,NY,(604) 747-4798,robert36@hotmail.com,14,1,705.0,single
PH00443,Maria Thomas,04 May 1985,39,male,MA,+1-366-647-0184,nina903@gmail.com,23,0,592.0,M
PH00444,Emma Williams,1962-07-28,62,male,OH,+1-232-374-0471,elena687@gmail.com,26,2,658.0,Single
PH00445,Priya Garcia,1958-12-07,66,Male,MO,5168143337,robert95@outlook.com,26,0,668.0,married
PH00446,,07-10-1968,56,FEMALE,TX,,raj611@hotmail.com,9,2,707.0,M
PH00447,Aisha Moore,03 Aug 1992,32,FEMALE,TX,4634256638,sam896@outlook.com,14,1,654.0,Divorced
PH00448,Lisa Miller,10-01-1968,56,m,IN,9973950035,sam211@gmail.com,10,1,713.0,S
PH00449,Mark Harris,06-04-1966,58,Male,FL,+1-975-421-0594,maria105@yahoo.com,15,0,688.0,S
PH00450,Daniel Johnson,06/06/1973,51,FEMALE,NC,+1-522-347-5657,aisha978@hotmail.com,9,0,,single
PH00451,Sarah Wilson,08/04/1984,40,m,WA,9641110264,raj131@gmail.com,26,2,760.0,Single
PH00452,Priya Wilson,05-21-1973,51,female,PA,+1-541-388-3645,mark348@outlook.com,1,0,729.0,married
PH00453,Priya White,09 Sep 1980,44,male,FL,,carlos321@outlook.com,19,2,765.0,S
PH00454,KEVIN CLARK,26 May 1965,59,F,NY,(715) 162-4222,zoe485@hotmail.com,28,1,763.0,single
PH00455,Sarah Taylor,03-20-1986,38,female,MI,9481623600,sarah487@hotmail.com,9,1,769.0,Single
PH00456,MARIA WILSON,05 Apr 1955,69,f,MD,,kevin932@gmail.com,31,0,830.0,single
PH00457,Kevin Martin,12-22-1978,46,Male,IL,2674368583,mark853@gmail.com,1,1,639.0,Widowed
PH00458,RAJ GARCIA,14/07/1980,44,F,IN,,tom698@outlook.com,14,1,743.0,Single
PH00459,Robert Thompson,11-05-1958,66,male,WA,2451250128,maria930@gmail.com,29,2,626.0,Single
PH00460,MICHAEL JACKSON,10/09/1979,45,Male,TN,+1-984-797-9186,chris770@outlook.com,23,0,611.0,Widowed
PH00461,Kevin Clark,15/01/1982,42,MALE,NC,+1-970-989-9823,maria554@hotmail.com,14,1,753.0,single
PH00462,Lisa Martin,17/10/1963,61,m,WI,,yuki111@hotmail.com,9,2,737.0,Single
PH00463,Lisa Wilson,04 Oct 1994,30,Male,MO,6675182826,sarah211@outlook.com,27,0,701.0,S
PH00464,Sarah Robinson,03-03-1956,68,male,CA,9861757490,james430@outlook.com,15,3,711.0,married
PH00465,Daniel Miller,1959-06-13,65,MALE,OH,+1-608-301-7843,zoe794@outlook.com,25,0,694.0,S
PH00466,CHRIS JACKSON,27/09/1971,53,F,TN,,carlos853@outlook.com,30,1,692.0,single
PH00467,Chris Smith,10-30-1993,31,Male,CA,(551) 179-6050,sarah481@hotmail.com,14,0,747.0,Single
PH00468,Kevin Thompson,1983-07-14,41,f,FL,(637) 795-7997,anna326@hotmail.com,-5,0,729.0,married
PH00469,Lisa Harris,1989-11-17,35,female,MI,2321363607,nina813@outlook.com,34,1,,Widowed
PH00470,Anna Thomas,04 Aug 1955,69,MALE,MO,2018543802,james395@outlook.com,9,0,577.0,M
PH00471,Priya Jones,07-22-1984,40,female,WA,(377) 122-4356,anna57@yahoo.com,2,0,,S
PH00472,Carlos Jackson,02-08-1959,65,Male,MI,9999732916,tom794@gmail.com,15,0,654.0,Divorced
PH00473,Michael Taylor,09/05/1996,28,f,NC,+1-711-297-2398,aisha969@outlook.com,17,1,658.0,Widowed
PH00474,Elena Thompson,11/05/1971,53,F,WI,+1-805-986-1796,mark527@yahoo.com,17,2,745.0,S
PH00475,Robert Taylor,21 May 1988,36,male,WI,7141783063,john581@outlook.com,21,2,747.0,single
PH00476,Elena Moore,18/01/1971,53,Male,MO,,michael512@hotmail.com,34,2,650.0,single
PH00477,Robert Martin,12-28-1986,38,MALE,NC,7539771831,maria958@yahoo.com,31,2,662.0,S
PH00478,NINA ANDERSON,30/05/1961,63,MALE,MA,(243) 735-2880,lisa699@hotmail.com,2,2,850.0,Widowed
PH00479,,27 Apr 1979,45,M,AZ,,tom555@yahoo.com,33,0,718.0,Divorced
PH00480,Kevin Thompson,15/09/1967,57,f,IL,(252) 273-4806,elena725@outlook.com,7,0,565.0,Widowed
PH00481,John Wilson,01 Feb 1975,49,female,FL,,daniel33@yahoo.com,20,1,795.0,single
PH00482,John Miller,19/03/1986,38,F,TN,,nina303@outlook.com,30,0,747.0,single
PH00483,Kevin Robinson,1999-03-08,25,F,FL,(365) 736-5291,anna366@gmail.com,32,2,615.0,single
PH00484,ROBERT ROBINSON,30 May 1997,27,F,GA,,robert119@hotmail.com,29,0,714.0,S
PH00485,Anna Jones,06-27-1982,42,m,OH,,john671@yahoo.com,2,1,760.0,Divorced
PH00486,Carlos Taylor,27/03/1967,57,Female,PA,,daniel529@outlook.com,35,0,778.0,Widowed
PH00487,Aisha Anderson,1972-11-23,52,f,AZ,,carlos862@outlook.com,29,0,671.0,Divorced
PH00488,John Thomas,1994-02-26,30,F,AZ,+1-493-973-7796,maria622@gmail.com,15,0,,Widowed
PH00489,Yuki Taylor,06-13-1970,54,F,VA,,mark472@outlook.com,6,0,763.0,Married
PH00490,David Jackson,17/11/1982,42,male,MA,5493039980,daniel99@yahoo.com,11,0,661.0,Single
PH00491,Aisha White,1968-05-17,56,FEMALE,NY,(693) 295-7811,tom665@hotmail.com,20,0,560.0,Widowed
PH00492,Sam Miller,1996-11-17,28,female,AZ,,kevin907@hotmail.com,7,4,724.0,married
PH00493,Yuki Robinson,18/05/1959,65,f,MD,6534789370,carlos670@gmail.com,2,3,755.0,Single
PH00494,,05 Feb 1978,46,F,IL,7965414460,zoe662@gmail.com,13,0,674.0,married
PH00495,,02 Jul 1997,27,m,PA,(916) 887-5760,priya177@yahoo.com,5,0,645.0,single
PH00496,Daniel Thompson,1965-09-01,59,m,IL,,raj956@outlook.com,20,1,593.0,S
PH00497,LISA TAYLOR,1958-06-24,66,male,VA,6862239649,james303@hotmail.com,21,0,683.0,Married
PH00498,Robert Harris,02-23-1997,27,Male,NJ,,aisha942@gmail.com,3,0,771.0,married
